"","name","log2FoldChange","pvalue","log2AverageAbundance","order","Group","padj","neglogp","level","Guild","Genus"
"569","OTU381_Ochroconis",0.056034034914328,0.469849175966005,0.194647430853544,362," ",1,0.755343537978152,"Control > Drought","Saprotroph","Scolecobasidium"
"570","OTU384_Ochroconis",0.21215323683161,0.021018888301041,0.276331228447252,286," ",1,3.86233380260839,"Control > Drought","Saprotroph","Scolecobasidium"
"571","OTU675_Fungi",0,1,0.0159415438690215,664," ",1,0,"Drought > Control","Saprotroph","Scutellinia"
"572","OTU379_Scutellinia",0.0911478880581954,0.255653273511147,0.0780025120012732,407," ",1,1.36393315287882,"Control > Drought","Saprotroph","Scutellinia"
"573","OTU760_Leotiomycetes",-0.0159415438690215,0.320021628789029,0.00799279075353062,623," ",1,1.13936669550675,"Drought > Control","Saprotroph","Scytalidium"
"574","OTU1020_Scytalidium",0,1,0.031708859727338,563," ",1,0,"Drought > Control","Saprotroph","Scytalidium"
"575","OTU470_Scytalidium",-0.0595010117486618,0.333504131301387,0.108059745857453,425," ",1,1.09810002599288,"Drought > Control","Saprotroph","Scytalidium"
"576","OTU383_Scytalidium",-0.171611378070199,0.0173472381965315,0.16635838642212,364," ",1,4.05432196701614,"Drought > Control","Saprotroph","Scytalidium"
"577","OTU189_Scytalidium",0.124755031007947,0.661042860598317,0.84799690655495,201," ",1,0.413936599177664,"Control > Drought","Saprotroph","Scytalidium"
"578","OTU142_Scytalidium",0.123988717275453,0.351957246915529,0.856875057901403,160," ",1,1.04424556838695,"Control > Drought","Saprotroph","Scytalidium"
"579","OTU1089_Fungi",-0.031708859727338,0.320021628789029,0.0159415438690215,616," ",1,1.13936669550675,"Drought > Control","Saprotroph","Septoriella"
"580","OTU674_Sebacinales",0.0157673158583166,0.563046717645364,0.0238467419543677,707," ",1,0.574392674453175,"Control > Drought","Saprotroph","Serendipita"
"581","OTU375_Agaricomycetes",0.134929580086109,0.258903166532121,0.249613890071472,370," ",1,1.35130116158441,"Control > Drought","Saprotroph","Serendipita"
"582","OTU497_Ascomycota",-0.0157673158583165,0.655460062740624,0.0238467419543677,573," ",1,0.422417904040842,"Drought > Control","Saprotroph","Setophaeosphaeria"
"583","OTU976_Sirastachys",0.136061549576029,0.026883022411125,0.085575731706074,717," ",1,3.61626032875813,"Control > Drought","Saprotroph","Sirastachys"
"584","OTU550_Fungi",-0.0159415438690215,0.320021628789029,0.00799279075353062,559," ",1,1.13936669550675,"Drought > Control","Saprotroph","Smardaea"
"585","OTU129_Gelasinospora",-0.281121878499477,0.353713278280636,1.62708797639383,142," ",1,1.03926864239354,"Drought > Control","Saprotroph","Sordaria"
"586","OTU446_Sphaerobolus",0,1,0.0159415438690215,571," ",1,0,"Drought > Control","Saprotroph","Sphaerobolus"
