"","name","log2FoldChange","pvalue","log2AverageAbundance","order","Group","padj","neglogp","level","Guild","Genus"
"119","OTU441_Bionectria",-0.282587203255194,0.116945387467224,1.07420094184142,185," ",1,2.14604822694159,"Drought > Control","Plant pathogen","Clonostachys"
"120","OTU386_Clonostachys",-0.463400520840243,0.0476643648183521,1.38773015328311,208," ",1,3.04357122908045,"Drought > Control","Plant pathogen","Clonostachys"
"121","OTU530_Cochliobolus",-0.0310268956206247,0.476922319430286,0.0473057147783568,537," ",1,0.740401653703088,"Drought > Control","Plant pathogen","Cochliobolus"
"122","OTU963_Colletotrichum",0,1,0.0159415438690215,727," ",1,0,"Drought > Control","Plant pathogen","Colletotrichum"
"123","OTU1221_Colletotrichum",0.0313641709093353,0.414038834706119,0.031708859727338,590," ",1,0.881795505918141,"Control > Drought","Plant pathogen","Colletotrichum"
"124","OTU469_Coniella",0,1,0.122856747785533,487," ",1,0,"Drought > Control","Plant pathogen","Coniella"
"125","OTU764_Fungi",-0.0462936522739351,0.312981022706753,0.0550413635579621,563," ",1,1.16161272060994,"Drought > Control","Plant pathogen","Coniosporium"
"126","OTU315_Curvularia",0.115477217419936,0.183589644047392,0.15200309344505,416," ",1,1.6950522073572,"Control > Drought","Plant pathogen","Curvularia"
"127","OTU174_Curvularia",0.088809266957856,0.659129106224769,0.53051471669878,248," ",1,0.416835851339009,"Control > Drought","Plant pathogen","Curvularia"
"128","OTU198_Curvularia",0.184031947637688,0.696983501653683,1.80276765256195,163," ",1,0.36099353901298,"Control > Drought","Plant pathogen","Curvularia"
"129","OTU112_Curvularia",-0.0496751590241899,0.858388901750358,1.82781902461732,126," ",1,0.152698016744618,"Drought > Control","Plant pathogen","Curvularia"
"130","OTU44_Curvularia",-0.140372656364552,0.562924866944659,3.67807190511264,53," ",1,0.574609111000684,"Drought > Control","Plant pathogen","Curvularia"
"131","OTU528_Cylindrocarpon",-0.584962500721156,0.0100496758314315,0.760812336120574,311," ",1,4.60021490057624,"Drought > Control","Plant pathogen","Cylindrocarpon"
"132","OTU1230_Cylindrosympodium",-0.122856747785533,0.0589259889687862,0.0627357553479627,726," ",1,2.83147304678299,"Drought > Control","Plant pathogen","Cylindrosympodium"
"133","OTU511_Diplodia",0.0159415438690215,0.320021628789029,0.00799279075353062,526," ",1,1.13936669550675,"Control > Drought","Plant pathogen","Diplodia"
"134","OTU1167_Dothiorella",0.0159415438690215,0.320021628789029,0.00799279075353062,774," ",1,1.13936669550675,"Control > Drought","Plant pathogen","Dothiorella"
"135","OTU743_Drechslera",0.0159415438690215,0.320021628789029,0.00799279075353062,609," ",1,1.13936669550675,"Control > Drought","Plant pathogen","Drechslera"
"136","OTU1007_Eocronartium",-0.0159415438690215,0.320021628789029,0.00799279075353062,775," ",1,1.13936669550675,"Drought > Control","Plant pathogen","Eocronartium"
"137","OTU757_Eocronartium",-0.0159415438690215,0.320021628789029,0.00799279075353062,769," ",1,1.13936669550675,"Drought > Control","Plant pathogen","Eocronartium"
"138","OTU11_Epicoccum",0.947749771681869,0.0923771833763695,4.00100152384507,30," ",1,2.38187526398369,"Control > Drought","Plant pathogen","Epicoccum"
"139","OTU480_Exserohilum",-0.0595010117486618,0.513085659029976,0.108059745857453,429," ",1,0.667312471083799,"Drought > Control","Plant pathogen","Exserohilum"
"140","OTU808_Fusarium",0.0159415438690215,0.320021628789029,0.00799279075353062,635," ",1,1.13936669550675,"Control > Drought","Plant pathogen","Fusarium"
"141","OTU1162_Fusarium",0,1,0.0159415438690215,692," ",1,0,"Drought > Control","Plant pathogen","Fusarium"
"142","OTU670_Fusarium",0.0152667566533106,0.794654096141874,0.070389327891398,611," ",1,0.229848358203536,"Control > Drought","Plant pathogen","Fusarium"
"143","OTU710_Fusarium",0.0426443374084934,0.690680614088794,0.173482820855502,425," ",1,0.370077770330765,"Control > Drought","Plant pathogen","Fusarium"
"144","OTU612_Fusarium",0.012939055707498,0.921182318371931,0.30904680359063,368," ",1,0.0820973053449455,"Control > Drought","Plant pathogen","Fusarium"
"145","OTU322_Fusarium",0.0164881227885691,0.937806401420851,0.959358015502654,73," ",1,0.0642117463520267,"Control > Drought","Plant pathogen","Fusarium"
"146","OTU717_Fusarium",-0.341788517248205,0.291595095390502,1.34735069176727,145," ",1,1.23238909863757,"Drought > Control","Plant pathogen","Fusarium"
"147","OTU172_Fusarium",-0.155794672607424,0.788326999534804,1.42103623990029,188," ",1,0.237842301173229,"Drought > Control","Plant pathogen","Fusarium"
"148","OTU184_Fusarium",-0.0861566437497143,0.470947398243128,3.15919859484925,101," ",1,0.753008872214974,"Drought > Control","Plant pathogen","Fusarium"
"149","OTU41_Fusarium",-0.119928175854483,0.280476676713822,5.04001567884788,26," ",1,1.27126470644679,"Drought > Control","Plant pathogen","Fusarium"
"150","OTU82_Nectria",-0.208021875787239,0.135850263121523,5.27901723502786,40," ",1,1.99620200625834,"Drought > Control","Plant pathogen","Fusarium"
"151","OTU32_Fusarium",-0.11144581072026,0.435161604839364,5.7844167345826,10," ",1,0.832037811506642,"Drought > Control","Plant pathogen","Fusarium"
"152","OTU16_Fusarium",-0.099449658046886,0.442974604684532,6.00761911623189,7," ",1,0.814242836348736,"Drought > Control","Plant pathogen","Fusarium"
"153","OTU6_Fusarium",-0.108461933789384,0.274820908624431,7.44077690598515,5," ",1,1.29163563483104,"Drought > Control","Plant pathogen","Fusarium"
"154","OTU563_Ganoderma",-0.028854862672185,0.683771586532065,0.15200309344505,472," ",1,0.380131354947855,"Drought > Control","Plant pathogen","Ganoderma"
"155","OTU18_Gibberella",-0.404038500329587,0.330739384325689,3.93493579826589,6," ",1,1.10642457226726,"Drought > Control","Plant pathogen","Gibberella"
"156","OTU523_Gibellulopsis",-0.146841388329271,0.318140787376761,0.390789953032167,411," ",1,1.14526126657703,"Drought > Control","Plant pathogen","Gibellulopsis"
"157","OTU94_Gibellulopsis",-0.144059810937467,0.512250182822437,4.09075935493734,74," ",1,0.668942134962388,"Drought > Control","Plant pathogen","Gibellulopsis"
"158","OTU629_Ilyonectria",0.0300572338561796,0.666294883925544,0.0931094043914815,562," ",1,0.406022937777893,"Control > Drought","Plant pathogen","Ilyonectria"
"159","OTU1289_Eurotiomycetes",-0.0159415438690215,0.320021628789029,0.00799279075353062,792," ",1,1.13936669550675,"Drought > Control","Plant pathogen","Knufia"
"160","OTU484_Laetisaria",-0.118644496498619,0.74361970323328,0.282933963271499,486," ",1,0.296225526399715,"Drought > Control","Plant pathogen","Laetisaria"
"161","OTU160_Pleosporales",-0.43755229361667,0.0438662076585656,1.98185265328974,183," ",1,3.12661101252429,"Drought > Control","Plant pathogen","Leptosphaeria"
