"","Fungi","Relative_Abundance","Sampletime","Direction","Distance"
"29852","Other",0,"TP1011","A",1
"29853","Other",0,"TP0913","B",1
"29854","Other",0,"TP1011","B",1
"29855","Other",0,"TP0913","C",1
"29856","Other",0,"TP1011","C",1
"29857","Other",1,"TP0913","A",2
"29858","Other",0,"TP1011","A",2
"29859","Other",0,"TP0913","B",2
"29860","Other",0,"TP1011","B",2
"29861","Other",0,"TP0913","C",2
"29862","Other",0,"TP1011","C",2
"29863","Other",0,"TP0913","A",4
"29864","Other",0,"TP1011","A",4
"29865","Other",0,"TP0913","B",4
"29866","Other",1,"TP1011","B",4
"29867","Other",0,"TP0913","C",4
"29868","Other",0,"TP1011","C",4
"29869","Other",0,"TP0913","A",8
"29870","Other",0,"TP1011","A",8
"29871","Other",0,"TP0913","B",8
"29872","Other",0,"TP1011","B",8
"29873","Other",0,"TP0913","C",8
"29874","Other",0,"TP1011","C",8
"29875","Other",0,"TP0913","P",0
"29876","Other",0,"TP1011","P",0
"29877","Other",2,"TP0913","A",1
"29878","Other",0,"TP1011","A",1
"29879","Other",0,"TP0913","B",1
"29880","Other",0,"TP1011","B",1
"29881","Other",5,"TP0913","C",1
"29882","Other",0,"TP1011","C",1
"29883","Other",0,"TP0913","A",2
"29884","Other",0,"TP1011","A",2
"29885","Other",1,"TP0913","B",2
"29886","Other",0,"TP1011","B",2
"29887","Other",0,"TP0913","C",2
"29888","Other",0,"TP1011","C",2
"29889","Other",4,"TP0913","A",4
"29890","Other",0,"TP1011","A",4
"29891","Other",2,"TP0913","B",4
"29892","Other",1,"TP1011","B",4
"29893","Other",0,"TP0913","C",4
"29894","Other",1,"TP1011","C",4
"29895","Other",0,"TP0913","A",8
"29896","Other",0,"TP1011","A",8
"29897","Other",0,"TP0913","B",8
"29898","Other",0,"TP1011","B",8
"29899","Other",0,"TP0913","C",8
"29900","Other",0,"TP1011","C",8
"29901","Other",4,"TP0913","P",0
"29902","Other",0,"TP1011","P",0
"29903","Other",1,"TP0913","A",1
"29904","Other",0,"TP1011","A",1
"29905","Other",3,"TP0913","B",1
"29906","Other",0,"TP1011","B",1
"29907","Other",2,"TP0913","C",1
"29908","Other",0,"TP1011","C",1
"29909","Other",0,"TP0913","A",2
"29910","Other",0,"TP1011","A",2
"29911","Other",1,"TP0913","B",2
"29912","Other",0,"TP1011","B",2
"29913","Other",0,"TP0913","C",2
"29914","Other",0,"TP1011","C",2
"29915","Other",16,"TP0913","A",4
"29916","Other",0,"TP1011","A",4
"29917","Other",0,"TP0913","B",4
"29918","Other",0,"TP1011","B",4
"29919","Other",2,"TP0913","C",4
"29920","Other",0,"TP1011","C",4
"29921","Other",6,"TP0913","A",8
"29922","Other",0,"TP1011","A",8
"29923","Other",5,"TP0913","B",8
"29924","Other",0,"TP1011","B",8
"29925","Other",0,"TP0913","C",8
"29926","Other",0,"TP1011","C",8
"29927","Other",2,"TP0913","P",0
"29928","Other",0,"TP1011","P",0
"29929","Other",0,"TP0913","A",1
"29930","Other",0,"TP1011","A",1
"29931","Other",0,"TP0913","B",1
"29932","Other",6,"TP1011","B",1
"29933","Other",0,"TP0913","C",1
"29934","Other",0,"TP1011","C",1
"29935","Other",0,"TP0913","A",2
"29936","Other",0,"TP1011","A",2
"29937","Other",0,"TP0913","B",2
"29938","Other",0,"TP1011","B",2
"29939","Other",0,"TP0913","C",2
"29940","Other",0,"TP1011","C",2
"29941","Other",0,"TP0913","A",4
"29942","Other",0,"TP1011","A",4
"29943","Other",0,"TP0913","B",4
"29944","Other",0,"TP1011","B",4
"29945","Other",0,"TP0913","C",4
"29946","Other",0,"TP1011","C",4
"29947","Other",2,"TP0913","A",8
"29948","Other",0,"TP1011","A",8
"29949","Other",16,"TP0913","B",8
"29950","Other",0,"TP1011","B",8
"29951","Other",1,"TP0913","C",8
"29952","Other",0,"TP1011","C",8
"29953","Other",0,"TP0913","P",0
"29954","Other",0,"TP1011","P",0
"29955","Other",0,"TP0913","A",1
"29956","Other",0,"TP1011","A",1
"29957","Other",0,"TP0913","B",1
"29958","Other",0,"TP1011","B",1
"29959","Other",0,"TP0913","C",1
"29960","Other",0,"TP1011","C",1
"29961","Other",0,"TP0913","A",2
"29962","Other",0,"TP1011","A",2
"29963","Other",0,"TP0913","B",2
"29964","Other",0,"TP1011","B",2
"29965","Other",0,"TP0913","C",2
"29966","Other",0,"TP1011","C",2
"29967","Other",0,"TP0913","A",4
"29968","Other",0,"TP1011","A",4
"29969","Other",0,"TP0913","B",4
"29970","Other",0,"TP1011","B",4
"29971","Other",0,"TP0913","C",4
"29972","Other",0,"TP1011","C",4
"29973","Other",0,"TP0913","A",8
"29974","Other",0,"TP1011","A",8
"29975","Other",0,"TP0913","B",8
"29976","Other",0,"TP1011","B",8
"29977","Other",0,"TP0913","C",8
"29978","Other",0,"TP1011","C",8
"29979","Other",0,"TP0913","P",0
"29980","Other",0,"TP1011","P",0
"29981","Other",11,"TP0913","A",1
"29982","Other",0,"TP1011","A",1
"29983","Other",1,"TP0913","B",1
"29984","Other",2,"TP1011","B",1
"29985","Other",0,"TP0913","C",1
"29986","Other",0,"TP1011","C",1
"29987","Other",0,"TP0913","A",2
"29988","Other",0,"TP1011","A",2
"29989","Other",0,"TP0913","B",2
"29990","Other",0,"TP1011","B",2
"29991","Other",0,"TP0913","C",2
"29992","Other",0,"TP1011","C",2
"29993","Other",5,"TP0913","A",4
"29994","Other",0,"TP1011","A",4
"29995","Other",0,"TP0913","B",4
"29996","Other",0,"TP1011","B",4
"29997","Other",0,"TP0913","C",4
"29998","Other",0,"TP1011","C",4
"29999","Other",0,"TP0913","A",8
"30000","Other",0,"TP1011","A",8
"30001","Other",0,"TP0913","B",8
"30002","Other",0,"TP1011","B",8
"30003","Other",0,"TP0913","C",8
"30004","Other",1,"TP1011","C",8
"30005","Other",0,"TP0913","P",0
"30006","Other",0,"TP1011","P",0
"30007","Other",1,"TP0913","A",1
"30008","Other",0,"TP1011","A",1
"30009","Other",1,"TP0913","B",1
"30010","Other",0,"TP1011","B",1
"30011","Other",0,"TP0913","C",1
"30012","Other",0,"TP1011","C",1
"30013","Other",0,"TP0913","A",2
"30014","Other",0,"TP1011","A",2
"30015","Other",2,"TP0913","B",2
"30016","Other",22,"TP1011","B",2
"30017","Other",0,"TP0913","C",2
"30018","Other",0,"TP1011","C",2
"30019","Other",0,"TP0913","A",4
"30020","Other",0,"TP1011","A",4
"30021","Other",0,"TP0913","B",4
"30022","Other",0,"TP1011","B",4
"30023","Other",0,"TP0913","C",4
"30024","Other",0,"TP1011","C",4
"30025","Other",0,"TP0913","A",8
"30026","Other",0,"TP1011","A",8
"30027","Other",0,"TP0913","B",8
"30028","Other",0,"TP1011","B",8
"30029","Other",0,"TP0913","C",8
"30030","Other",0,"TP1011","C",8
"30031","Other",0,"TP0913","P",0
"30032","Other",0,"TP1011","P",0
"30033","Other",0,"TP0913","A",1
"30034","Other",0,"TP1011","A",1
"30035","Other",0,"TP0913","B",1
"30036","Other",0,"TP1011","B",1
"30037","Other",0,"TP0913","C",1
"30038","Other",0,"TP1011","C",1
"30039","Other",0,"TP0913","A",2
"30040","Other",0,"TP1011","A",2
"30041","Other",0,"TP0913","B",2
"30042","Other",0,"TP1011","B",2
"30043","Other",0,"TP0913","C",2
"30044","Other",0,"TP1011","C",2
"30045","Other",0,"TP0913","A",4
"30046","Other",0,"TP1011","A",4
"30047","Other",0,"TP0913","B",4
"30048","Other",0,"TP1011","B",4
"30049","Other",0,"TP0913","C",4
"30050","Other",0,"TP1011","C",4
"30051","Other",0,"TP0913","A",8
"30052","Other",0,"TP1011","A",8
"30053","Other",0,"TP0913","B",8
"30054","Other",0,"TP1011","B",8
"30055","Other",0,"TP0913","C",8
"30056","Other",0,"TP1011","C",8
"30057","Other",0,"TP0913","P",0
"30058","Other",0,"TP1011","P",0
"30059","Other",0,"TP0913","A",1
"30060","Other",0,"TP1011","A",1
"30061","Other",0,"TP0913","B",1
"30062","Other",0,"TP1011","B",1
"30063","Other",0,"TP0913","C",1
"30064","Other",0,"TP1011","C",1
"30065","Other",0,"TP0913","A",2
"30066","Other",0,"TP1011","A",2
"30067","Other",0,"TP0913","B",2
"30068","Other",0,"TP1011","B",2
"30069","Other",0,"TP0913","C",2
"30070","Other",0,"TP1011","C",2
"30071","Other",0,"TP0913","A",4
"30072","Other",0,"TP1011","A",4
"30073","Other",0,"TP0913","B",4
"30074","Other",0,"TP1011","B",4
"30075","Other",0,"TP0913","C",4
"30076","Other",0,"TP1011","C",4
"30077","Other",0,"TP0913","A",8
"30078","Other",0,"TP1011","A",8
"30079","Other",0,"TP0913","B",8
"30080","Other",0,"TP1011","B",8
"30081","Other",0,"TP0913","C",8
"30082","Other",0,"TP1011","C",8
"30083","Other",0,"TP0913","P",0
"30084","Other",0,"TP1011","P",0
"30085","Other",0,"TP0913","A",1
"30086","Other",0,"TP1011","A",1
"30087","Other",0,"TP0913","B",1
"30088","Other",0,"TP1011","B",1
"30089","Other",0,"TP0913","C",1
"30090","Other",0,"TP1011","C",1
"30091","Other",0,"TP0913","A",2
"30092","Other",0,"TP1011","A",2
"30093","Other",1,"TP0913","B",2
"30094","Other",0,"TP1011","B",2
"30095","Other",0,"TP0913","C",2
"30096","Other",0,"TP1011","C",2
"30097","Other",0,"TP0913","A",4
"30098","Other",0,"TP1011","A",4
"30099","Other",0,"TP0913","B",4
"30100","Other",0,"TP1011","B",4
"30101","Other",0,"TP0913","C",4
"30102","Other",0,"TP1011","C",4
"30103","Other",0,"TP0913","A",8
"30104","Other",0,"TP1011","A",8
"30105","Other",0,"TP0913","B",8
"30106","Other",0,"TP1011","B",8
"30107","Other",0,"TP0913","C",8
"30108","Other",0,"TP1011","C",8
"30109","Other",0,"TP0913","P",0
"30110","Other",0,"TP1011","P",0
"30111","Other",0,"TP0913","A",1
"30112","Other",0,"TP1011","A",1
"30113","Other",0,"TP0913","B",1
"30114","Other",0,"TP1011","B",1
"30115","Other",0,"TP0913","C",1
"30116","Other",0,"TP1011","C",1
"30117","Other",0,"TP0913","A",2
"30118","Other",0,"TP1011","A",2
"30119","Other",0,"TP0913","B",2
"30120","Other",0,"TP1011","B",2
"30121","Other",0,"TP0913","C",2
"30122","Other",0,"TP1011","C",2
"30123","Other",0,"TP0913","A",4
"30124","Other",0,"TP1011","A",4
"30125","Other",0,"TP0913","B",4
"30126","Other",0,"TP1011","B",4
"30127","Other",0,"TP0913","C",4
"30128","Other",0,"TP1011","C",4
"30129","Other",0,"TP0913","A",8
"30130","Other",0,"TP1011","A",8
"30131","Other",0,"TP0913","B",8
"30132","Other",0,"TP1011","B",8
"30133","Other",0,"TP0913","C",8
"30134","Other",0,"TP1011","C",8
"30135","Other",0,"TP0913","P",0
"30136","Other",0,"TP1011","P",0
"30137","Other",0,"TP0913","A",1
"30138","Other",5,"TP1011","A",1
"30139","Other",2,"TP0913","B",1
"30140","Other",0,"TP1011","B",1
"30141","Other",0,"TP0913","C",1
"30142","Other",0,"TP1011","C",1
"30143","Other",0,"TP0913","A",2
"30144","Other",1,"TP1011","A",2
"30145","Other",0,"TP0913","B",2
"30146","Other",0,"TP1011","B",2
"30147","Other",0,"TP0913","C",2
"30148","Other",0,"TP1011","C",2
"30149","Other",0,"TP0913","A",4
"30150","Other",21,"TP1011","A",4
"30151","Other",0,"TP0913","B",4
"30152","Other",4,"TP1011","B",4
"30153","Other",0,"TP0913","C",4
"30154","Other",0,"TP1011","C",4
"30155","Other",0,"TP0913","A",8
"30156","Other",2,"TP1011","A",8
"30157","Other",0,"TP0913","B",8
"30158","Other",0,"TP1011","B",8
"30159","Other",0,"TP0913","C",8
"30160","Other",0,"TP1011","C",8
"30161","Other",0,"TP0913","P",0
"30162","Other",0,"TP1011","P",0
"30163","Other",0,"TP0913","A",1
"30164","Other",0,"TP1011","A",1
"30165","Other",0,"TP0913","B",1
"30166","Other",0,"TP1011","B",1
"30167","Other",0,"TP0913","C",1
"30168","Other",1,"TP1011","C",1
"30169","Other",0,"TP0913","A",2
"30170","Other",0,"TP1011","A",2
"30171","Other",0,"TP0913","B",2
"30172","Other",3,"TP1011","B",2
"30173","Other",0,"TP0913","C",2
"30174","Other",0,"TP1011","C",2
"30175","Other",0,"TP0913","A",4
"30176","Other",4,"TP1011","A",4
"30177","Other",0,"TP0913","B",4
"30178","Other",0,"TP1011","B",4
"30179","Other",0,"TP0913","C",4
"30180","Other",11,"TP1011","C",4
"30181","Other",5,"TP0913","A",8
"30182","Other",0,"TP1011","A",8
"30183","Other",1,"TP0913","B",8
"30184","Other",0,"TP1011","B",8
"30185","Other",0,"TP0913","C",8
"30186","Other",0,"TP1011","C",8
"30187","Other",0,"TP0913","P",0
"30188","Other",17,"TP1011","P",0
"30189","Other",0,"TP0913","A",1
"30190","Other",4,"TP1011","A",1
"30191","Other",0,"TP0913","B",1
"30192","Other",6,"TP1011","B",1
"30193","Other",0,"TP0913","C",1
"30194","Other",0,"TP1011","C",1
"30195","Other",0,"TP0913","A",2
"30196","Other",0,"TP1011","A",2
"30197","Other",0,"TP0913","B",2
"30198","Other",0,"TP1011","B",2
"30199","Other",0,"TP0913","C",2
"30200","Other",0,"TP1011","C",2
"30201","Other",0,"TP0913","A",4
"30202","Other",8,"TP1011","A",4
"30203","Other",0,"TP0913","B",4
"30204","Other",2,"TP1011","B",4
"30205","Other",0,"TP0913","C",4
"30206","Other",2,"TP1011","C",4
"30207","Other",0,"TP0913","A",8
"30208","Other",2,"TP1011","A",8
"30209","Other",0,"TP0913","B",8
"30210","Other",0,"TP1011","B",8
"30211","Other",0,"TP0913","C",8
"30212","Other",1,"TP1011","C",8
"30213","Other",0,"TP0913","P",0
"30214","Other",0,"TP1011","P",0
"30215","Other",0,"TP0913","A",1
"30216","Other",0,"TP1011","A",1
"30217","Other",0,"TP0913","B",1
"30218","Other",0,"TP1011","B",1
"30219","Other",0,"TP0913","C",1
"30220","Other",0,"TP1011","C",1
"30221","Other",0,"TP0913","A",2
"30222","Other",0,"TP1011","A",2
"30223","Other",1,"TP0913","B",2
"30224","Other",0,"TP1011","B",2
"30225","Other",0,"TP0913","C",2
"30226","Other",0,"TP1011","C",2
"30227","Other",0,"TP0913","A",4
"30228","Other",0,"TP1011","A",4
"30229","Other",0,"TP0913","B",4
"30230","Other",0,"TP1011","B",4
"30231","Other",1,"TP0913","C",4
"30232","Other",0,"TP1011","C",4
"30233","Other",0,"TP0913","A",8
"30234","Other",0,"TP1011","A",8
"30235","Other",0,"TP0913","B",8
"30236","Other",0,"TP1011","B",8
"30237","Other",0,"TP0913","C",8
"30238","Other",0,"TP1011","C",8
"30239","Other",0,"TP0913","P",0
"30240","Other",0,"TP1011","P",0
"30241","Other",1,"TP0913","A",1
"30242","Other",0,"TP1011","A",1
"30243","Other",0,"TP0913","B",1
"30244","Other",0,"TP1011","B",1
"30245","Other",0,"TP0913","C",1
"30246","Other",0,"TP1011","C",1
"30247","Other",0,"TP0913","A",2
"30248","Other",0,"TP1011","A",2
"30249","Other",0,"TP0913","B",2
"30250","Other",0,"TP1011","B",2
"30251","Other",0,"TP0913","C",2
"30252","Other",0,"TP1011","C",2
"30253","Other",0,"TP0913","A",4
"30254","Other",0,"TP1011","A",4
"30255","Other",0,"TP0913","B",4
"30256","Other",0,"TP1011","B",4
"30257","Other",0,"TP0913","C",4
"30258","Other",0,"TP1011","C",4
"30259","Other",0,"TP0913","A",8
"30260","Other",0,"TP1011","A",8
"30261","Other",0,"TP0913","B",8
"30262","Other",0,"TP1011","B",8
"30263","Other",0,"TP0913","C",8
"30264","Other",0,"TP1011","C",8
"30265","Other",0,"TP0913","P",0
"30266","Other",0,"TP1011","P",0
"30267","Other",0,"TP0913","A",1
"30268","Other",0,"TP1011","A",1
"30269","Other",0,"TP0913","B",1
"30270","Other",0,"TP1011","B",1
"30271","Other",0,"TP0913","C",1
"30272","Other",0,"TP1011","C",1
"30273","Other",0,"TP0913","A",2
"30274","Other",0,"TP1011","A",2
"30275","Other",0,"TP0913","B",2
"30276","Other",0,"TP1011","B",2
"30277","Other",0,"TP0913","C",2
"30278","Other",0,"TP1011","C",2
"30279","Other",0,"TP0913","A",4
"30280","Other",0,"TP1011","A",4
"30281","Other",0,"TP0913","B",4
"30282","Other",0,"TP1011","B",4
"30283","Other",0,"TP0913","C",4
"30284","Other",0,"TP1011","C",4
"30285","Other",4,"TP0913","A",8
"30286","Other",0,"TP1011","A",8
"30287","Other",0,"TP0913","B",8
"30288","Other",0,"TP1011","B",8
"30289","Other",0,"TP0913","C",8
"30290","Other",0,"TP1011","C",8
"30291","Other",0,"TP0913","P",0
"30292","Other",0,"TP1011","P",0
"30293","Other",0,"TP0913","A",1
"30294","Other",0,"TP1011","A",1
"30295","Other",0,"TP0913","B",1
"30296","Other",3,"TP1011","B",1
"30297","Other",0,"TP0913","C",1
"30298","Other",0,"TP1011","C",1
"30299","Other",0,"TP0913","A",2
"30300","Other",0,"TP1011","A",2
"30301","Other",0,"TP0913","B",2
"30302","Other",0,"TP1011","B",2
"30303","Other",0,"TP0913","C",2
"30304","Other",0,"TP1011","C",2
"30305","Other",0,"TP0913","A",4
"30306","Other",0,"TP1011","A",4
"30307","Other",0,"TP0913","B",4
"30308","Other",0,"TP1011","B",4
"30309","Other",0,"TP0913","C",4
"30310","Other",0,"TP1011","C",4
"30311","Other",0,"TP0913","A",8
"30312","Other",0,"TP1011","A",8
"30313","Other",2,"TP0913","B",8
"30314","Other",6,"TP1011","B",8
"30315","Other",0,"TP0913","C",8
"30316","Other",0,"TP1011","C",8
"30317","Other",1,"TP0913","P",0
"30318","Other",0,"TP1011","P",0
"30319","Other",0,"TP0913","A",1
"30320","Other",0,"TP1011","A",1
"30321","Other",0,"TP0913","B",1
"30322","Other",0,"TP1011","B",1
"30323","Other",0,"TP0913","C",1
"30324","Other",0,"TP1011","C",1
"30325","Other",0,"TP0913","A",2
"30326","Other",0,"TP1011","A",2
"30327","Other",1,"TP0913","B",2
"30328","Other",17,"TP1011","B",2
"30329","Other",0,"TP0913","C",2
"30330","Other",0,"TP1011","C",2
"30331","Other",10,"TP0913","A",4
"30332","Other",0,"TP1011","A",4
"30333","Other",0,"TP0913","B",4
"30334","Other",1,"TP1011","B",4
"30335","Other",3,"TP0913","C",4
"30336","Other",0,"TP1011","C",4
"30337","Other",1,"TP0913","A",8
"30338","Other",0,"TP1011","A",8
"30339","Other",0,"TP0913","B",8
"30340","Other",0,"TP1011","B",8
"30341","Other",1,"TP0913","C",8
"30342","Other",0,"TP1011","C",8
"30343","Other",0,"TP0913","P",0
"30344","Other",0,"TP1011","P",0
"30345","Other",0,"TP0913","A",1
"30346","Other",0,"TP1011","A",1
"30347","Other",0,"TP0913","B",1
"30348","Other",0,"TP1011","B",1
"30349","Other",0,"TP0913","C",1
"30350","Other",0,"TP1011","C",1
"30351","Other",0,"TP0913","A",2
"30352","Other",0,"TP1011","A",2
"30353","Other",0,"TP0913","B",2
"30354","Other",0,"TP1011","B",2
"30355","Other",0,"TP0913","C",2
"30356","Other",0,"TP1011","C",2
"30357","Other",0,"TP0913","A",4
"30358","Other",0,"TP1011","A",4
"30359","Other",0,"TP0913","B",4
"30360","Other",0,"TP1011","B",4
"30361","Other",0,"TP0913","C",4
"30362","Other",0,"TP1011","C",4
"30363","Other",0,"TP0913","A",8
"30364","Other",0,"TP1011","A",8
"30365","Other",0,"TP0913","B",8
"30366","Other",0,"TP1011","B",8
"30367","Other",0,"TP0913","C",8
"30368","Other",0,"TP1011","C",8
"30369","Other",0,"TP0913","P",0
"30370","Other",0,"TP1011","P",0
"30371","Other",0,"TP0913","A",1
"30372","Other",0,"TP1011","A",1
"30373","Other",0,"TP0913","B",1
"30374","Other",0,"TP1011","B",1
"30375","Other",0,"TP0913","C",1
"30376","Other",0,"TP1011","C",1
"30377","Other",0,"TP0913","A",2
"30378","Other",0,"TP1011","A",2
"30379","Other",0,"TP0913","B",2
"30380","Other",0,"TP1011","B",2
"30381","Other",0,"TP0913","C",2
"30382","Other",0,"TP1011","C",2
"30383","Other",0,"TP0913","A",4
"30384","Other",0,"TP1011","A",4
"30385","Other",0,"TP0913","B",4
"30386","Other",0,"TP1011","B",4
"30387","Other",0,"TP0913","C",4
"30388","Other",0,"TP1011","C",4
"30389","Other",0,"TP0913","A",8
"30390","Other",0,"TP1011","A",8
"30391","Other",0,"TP0913","B",8
"30392","Other",0,"TP1011","B",8
"30393","Other",0,"TP0913","C",8
"30394","Other",0,"TP1011","C",8
"30395","Other",0,"TP0913","P",0
"30396","Other",0,"TP1011","P",0
"30397","Other",0,"TP0913","A",1
"30398","Other",0,"TP1011","A",1
"30399","Other",0,"TP0913","B",1
"30400","Other",0,"TP1011","B",1
"30401","Other",0,"TP0913","C",1
"30402","Other",0,"TP1011","C",1
"30403","Other",0,"TP0913","A",2
"30404","Other",0,"TP1011","A",2
"30405","Other",0,"TP0913","B",2
"30406","Other",7,"TP1011","B",2
"30407","Other",0,"TP0913","C",2
"30408","Other",0,"TP1011","C",2
"30409","Other",0,"TP0913","A",4
"30410","Other",0,"TP1011","A",4
"30411","Other",0,"TP0913","B",4
"30412","Other",0,"TP1011","B",4
"30413","Other",0,"TP0913","C",4
"30414","Other",0,"TP1011","C",4
"30415","Other",0,"TP0913","A",8
"30416","Other",0,"TP1011","A",8
"30417","Other",0,"TP0913","B",8
"30418","Other",0,"TP1011","B",8
"30419","Other",0,"TP0913","C",8
"30420","Other",0,"TP1011","C",8
"30421","Other",0,"TP0913","P",0
"30422","Other",0,"TP1011","P",0
"30423","Other",0,"TP0913","A",1
"30424","Other",0,"TP1011","A",1
"30425","Other",0,"TP0913","B",1
"30426","Other",0,"TP1011","B",1
"30427","Other",0,"TP0913","C",1
"30428","Other",0,"TP1011","C",1
"30429","Other",0,"TP0913","A",2
"30430","Other",0,"TP1011","A",2
"30431","Other",0,"TP0913","B",2
"30432","Other",0,"TP1011","B",2
"30433","Other",0,"TP0913","C",2
"30434","Other",0,"TP1011","C",2
"30435","Other",0,"TP0913","A",4
"30436","Other",0,"TP1011","A",4
"30437","Other",1,"TP0913","B",4
"30438","Other",0,"TP1011","B",4
"30439","Other",0,"TP0913","C",4
"30440","Other",0,"TP1011","C",4
"30441","Other",0,"TP0913","A",8
"30442","Other",1,"TP1011","A",8
"30443","Other",0,"TP0913","B",8
"30444","Other",0,"TP1011","B",8
"30445","Other",0,"TP0913","C",8
"30446","Other",0,"TP1011","C",8
"30447","Other",0,"TP0913","P",0
"30448","Other",0,"TP1011","P",0
"30449","Other",0,"TP0913","A",1
"30450","Other",0,"TP1011","A",1
"30451","Other",0,"TP0913","B",1
"30452","Other",0,"TP1011","B",1
"30453","Other",0,"TP0913","C",1
"30454","Other",0,"TP1011","C",1
"30455","Other",0,"TP0913","A",2
"30456","Other",0,"TP1011","A",2
"30457","Other",0,"TP0913","B",2
"30458","Other",0,"TP1011","B",2
"30459","Other",0,"TP0913","C",2
"30460","Other",0,"TP1011","C",2
"30461","Other",0,"TP0913","A",4
"30462","Other",0,"TP1011","A",4
"30463","Other",0,"TP0913","B",4
"30464","Other",0,"TP1011","B",4
"30465","Other",0,"TP0913","C",4
"30466","Other",0,"TP1011","C",4
"30467","Other",0,"TP0913","A",8
"30468","Other",0,"TP1011","A",8
"30469","Other",0,"TP0913","B",8
"30470","Other",0,"TP1011","B",8
"30471","Other",0,"TP0913","C",8
"30472","Other",0,"TP1011","C",8
"30473","Other",0,"TP0913","P",0
"30474","Other",0,"TP1011","P",0
"30475","Other",0,"TP0913","A",1
"30476","Other",0,"TP1011","A",1
"30477","Other",0,"TP0913","B",1
"30478","Other",0,"TP1011","B",1
"30479","Other",0,"TP0913","C",1
"30480","Other",0,"TP1011","C",1
