"","Fungi","Relative_Abundance","Habitat","TP","Treatment","Cultivar"
"1843","Zoopagomycota",0,"Rhizosphere",8,"PRE","BTx642"
"1844","Zoopagomycota",0,"Root",8,"PRE","BTx642"
"1845","Zoopagomycota",0.000122187630195661,"Soil",8,"PRE","BTx642"
"1846","Zoopagomycota",0,"Leaf",9,"PRE","BTx642"
"1847","Zoopagomycota",8.35317211711147e-05,"Rhizosphere",9,"PRE","BTx642"
"1848","Zoopagomycota",0,"Root",9,"PRE","BTx642"
"1849","Zoopagomycota",0.000342407122068139,"Soil",9,"PRE","BTx642"
"1850","Zoopagomycota",0,"Leaf",10,"PRE","BTx642"
"1851","Zoopagomycota",1.73172167769196e-05,"Rhizosphere",10,"PRE","BTx642"
"1852","Zoopagomycota",0,"Root",10,"PRE","BTx642"
"1853","Zoopagomycota",3.08756329504755e-05,"Soil",10,"PRE","BTx642"
"1854","Zoopagomycota",0,"Leaf",11,"PRE","BTx642"
"1855","Zoopagomycota",0,"Rhizosphere",11,"PRE","BTx642"
"1856","Zoopagomycota",3.16045636989981e-06,"Root",11,"PRE","BTx642"
"1857","Zoopagomycota",0.000182122734886554,"Soil",11,"PRE","BTx642"
"1858","Zoopagomycota",0,"Leaf",12,"PRE","BTx642"
"1859","Zoopagomycota",0,"Rhizosphere",12,"PRE","BTx642"
"1860","Zoopagomycota",0,"Root",12,"PRE","BTx642"
"1861","Zoopagomycota",0,"Soil",12,"PRE","BTx642"
"1862","Zoopagomycota",0,"Leaf",13,"PRE","BTx642"
"1863","Zoopagomycota",3.39529556021254e-05,"Rhizosphere",13,"PRE","BTx642"
"1864","Zoopagomycota",0,"Root",13,"PRE","BTx642"
"1865","Zoopagomycota",5.58173292396665e-05,"Soil",13,"PRE","BTx642"
"1866","Zoopagomycota",0,"Leaf",14,"PRE","BTx642"
"1867","Zoopagomycota",0,"Rhizosphere",14,"PRE","BTx642"
"1868","Zoopagomycota",3.07332964533776e-05,"Root",14,"PRE","BTx642"
"1869","Zoopagomycota",3.19437789490497e-05,"Soil",14,"PRE","BTx642"
"1870","Zoopagomycota",0,"Leaf",15,"PRE","BTx642"
"1871","Zoopagomycota",2.34807927115619e-05,"Rhizosphere",15,"PRE","BTx642"
"1872","Zoopagomycota",0,"Root",15,"PRE","BTx642"
"1873","Zoopagomycota",4.36604987558449e-05,"Soil",15,"PRE","BTx642"
"1874","Zoopagomycota",0,"Leaf",16,"PRE","BTx642"
"1875","Zoopagomycota",8.5404389785635e-06,"Rhizosphere",16,"PRE","BTx642"
"1876","Zoopagomycota",0,"Root",16,"PRE","BTx642"
"1877","Zoopagomycota",5.30354993445753e-05,"Soil",16,"PRE","BTx642"
"1878","Zoopagomycota",0,"Leaf",17,"PRE","BTx642"
"1879","Zoopagomycota",5.2793571854691e-06,"Rhizosphere",17,"PRE","BTx642"
"1880","Zoopagomycota",0,"Root",17,"PRE","BTx642"
"1881","Zoopagomycota",6.56853278683141e-06,"Soil",17,"PRE","BTx642"
"1882","Zoopagomycota",7.16939449540453e-05,"Soil",0,"CON","RTx430"
"1883","Zoopagomycota",0,"Leaf",1,"CON","RTx430"
"1884","Zoopagomycota",1.76945471564939e-05,"Rhizosphere",1,"CON","RTx430"
"1885","Zoopagomycota",0,"Root",1,"CON","RTx430"
"1886","Zoopagomycota",3.83548246335648e-05,"Soil",1,"CON","RTx430"
"1887","Zoopagomycota",0,"Leaf",2,"CON","RTx430"
"1888","Zoopagomycota",3.53436222788004e-05,"Rhizosphere",2,"CON","RTx430"
"1889","Zoopagomycota",0,"Root",2,"CON","RTx430"
"1890","Zoopagomycota",4.84249202648618e-05,"Soil",2,"CON","RTx430"
"1891","Zoopagomycota",0,"Leaf",3,"CON","RTx430"
"1892","Zoopagomycota",2.5415513018241e-05,"Rhizosphere",3,"CON","RTx430"
"1893","Zoopagomycota",0,"Root",3,"CON","RTx430"
"1894","Zoopagomycota",7.89908712763752e-05,"Soil",3,"CON","RTx430"
"1895","Zoopagomycota",0,"Leaf",4,"CON","RTx430"
"1896","Zoopagomycota",2.72921845498415e-05,"Rhizosphere",4,"CON","RTx430"
"1897","Zoopagomycota",0,"Root",4,"CON","RTx430"
"1898","Zoopagomycota",6.21582597223045e-05,"Soil",4,"CON","RTx430"
"1899","Zoopagomycota",0,"Leaf",5,"CON","RTx430"
"1900","Zoopagomycota",0,"Rhizosphere",5,"CON","RTx430"
"1901","Zoopagomycota",0,"Root",5,"CON","RTx430"
"1902","Zoopagomycota",3.19631562518512e-05,"Soil",5,"CON","RTx430"
"1903","Zoopagomycota",0,"Leaf",6,"CON","RTx430"
"1904","Zoopagomycota",5.81860498945378e-05,"Rhizosphere",6,"CON","RTx430"
"1905","Zoopagomycota",0,"Root",6,"CON","RTx430"
"1906","Zoopagomycota",4.81491023630928e-05,"Soil",6,"CON","RTx430"
"1907","Zoopagomycota",0,"Leaf",7,"CON","RTx430"
"1908","Zoopagomycota",0,"Rhizosphere",7,"CON","RTx430"
"1909","Zoopagomycota",0,"Root",7,"CON","RTx430"
"1910","Zoopagomycota",0.000176317910857986,"Soil",7,"CON","RTx430"
"1911","Zoopagomycota",0,"Leaf",8,"CON","RTx430"
"1912","Zoopagomycota",1.43753374561286e-05,"Rhizosphere",8,"CON","RTx430"
"1913","Zoopagomycota",0,"Root",8,"CON","RTx430"
"1914","Zoopagomycota",0.000172463963202056,"Soil",8,"CON","RTx430"
"1915","Zoopagomycota",0,"Leaf",9,"CON","RTx430"
"1916","Zoopagomycota",3.07811880769068e-05,"Rhizosphere",9,"CON","RTx430"
"1917","Zoopagomycota",0,"Root",9,"CON","RTx430"
"1918","Zoopagomycota",4.89763933783916e-05,"Soil",9,"CON","RTx430"
"1919","Zoopagomycota",0,"Leaf",10,"CON","RTx430"
"1920","Zoopagomycota",0,"Rhizosphere",10,"CON","RTx430"
"1921","Zoopagomycota",0,"Root",10,"CON","RTx430"
"1922","Zoopagomycota",1.07745849091164e-05,"Soil",10,"CON","RTx430"
"1923","Zoopagomycota",0,"Leaf",11,"CON","RTx430"
"1924","Zoopagomycota",1.39289345757943e-05,"Rhizosphere",11,"CON","RTx430"
"1925","Zoopagomycota",0,"Root",11,"CON","RTx430"
"1926","Zoopagomycota",4.24007292925438e-05,"Soil",11,"CON","RTx430"
"1927","Zoopagomycota",0,"Leaf",12,"CON","RTx430"
"1928","Zoopagomycota",6.54505946186521e-06,"Rhizosphere",12,"CON","RTx430"
"1929","Zoopagomycota",0,"Root",12,"CON","RTx430"
"1930","Zoopagomycota",7.33428113278981e-05,"Soil",12,"CON","RTx430"
"1931","Zoopagomycota",0,"Leaf",13,"CON","RTx430"
"1932","Zoopagomycota",2.61028452101279e-05,"Rhizosphere",13,"CON","RTx430"
"1933","Zoopagomycota",0,"Root",13,"CON","RTx430"
"1934","Zoopagomycota",9.30820022262096e-05,"Soil",13,"CON","RTx430"
"1935","Zoopagomycota",0,"Leaf",14,"CON","RTx430"
"1936","Zoopagomycota",0,"Rhizosphere",14,"CON","RTx430"
"1937","Zoopagomycota",0,"Root",14,"CON","RTx430"
"1938","Zoopagomycota",0.000101542429504168,"Soil",14,"CON","RTx430"
"1939","Zoopagomycota",0,"Leaf",15,"CON","RTx430"
"1940","Zoopagomycota",2.15206490627757e-05,"Rhizosphere",15,"CON","RTx430"
"1941","Zoopagomycota",0,"Root",15,"CON","RTx430"
"1942","Zoopagomycota",2.10119347789544e-05,"Soil",15,"CON","RTx430"
"1943","Zoopagomycota",0,"Leaf",16,"CON","RTx430"
"1944","Zoopagomycota",0,"Rhizosphere",16,"CON","RTx430"
"1945","Zoopagomycota",0,"Root",16,"CON","RTx430"
"1946","Zoopagomycota",1.49125555071254e-05,"Soil",16,"CON","RTx430"
"1947","Zoopagomycota",0,"Leaf",17,"CON","RTx430"
"1948","Zoopagomycota",0,"Rhizosphere",17,"CON","RTx430"
"1949","Zoopagomycota",0,"Root",17,"CON","RTx430"
"1950","Zoopagomycota",0,"Soil",17,"CON","RTx430"
"1951","Zoopagomycota",5.77930469928087e-05,"Soil",0,"POST","RTx430"
"1952","Zoopagomycota",0,"Leaf",8,"POST","RTx430"
"1953","Zoopagomycota",2.12558351371498e-05,"Rhizosphere",8,"POST","RTx430"
"1954","Zoopagomycota",0,"Root",8,"POST","RTx430"
"1955","Zoopagomycota",7.74222010808284e-05,"Soil",8,"POST","RTx430"
"1956","Zoopagomycota",0,"Leaf",9,"POST","RTx430"
"1957","Zoopagomycota",1.23580370493951e-05,"Rhizosphere",9,"POST","RTx430"
"1958","Zoopagomycota",0,"Root",9,"POST","RTx430"
"1959","Zoopagomycota",0.000111312091275915,"Soil",9,"POST","RTx430"
"1960","Zoopagomycota",0,"Leaf",10,"POST","RTx430"
"1961","Zoopagomycota",1.26090684420235e-05,"Rhizosphere",10,"POST","RTx430"
"1962","Zoopagomycota",0,"Root",10,"POST","RTx430"
"1963","Zoopagomycota",0,"Soil",10,"POST","RTx430"
"1964","Zoopagomycota",8.55051645119365e-06,"Leaf",11,"POST","RTx430"
"1965","Zoopagomycota",0,"Rhizosphere",11,"POST","RTx430"
"1966","Zoopagomycota",0,"Root",11,"POST","RTx430"
"1967","Zoopagomycota",0,"Soil",11,"POST","RTx430"
"1968","Zoopagomycota",0,"Leaf",12,"POST","RTx430"
"1969","Zoopagomycota",0,"Rhizosphere",12,"POST","RTx430"
"1970","Zoopagomycota",0,"Root",12,"POST","RTx430"
"1971","Zoopagomycota",2.34593098271049e-05,"Soil",12,"POST","RTx430"
"1972","Zoopagomycota",0,"Leaf",13,"POST","RTx430"
"1973","Zoopagomycota",0,"Rhizosphere",13,"POST","RTx430"
"1974","Zoopagomycota",0,"Root",13,"POST","RTx430"
"1975","Zoopagomycota",2.29315721885892e-05,"Soil",13,"POST","RTx430"
"1976","Zoopagomycota",7.89608748864937e-06,"Leaf",14,"POST","RTx430"
"1977","Zoopagomycota",0,"Rhizosphere",14,"POST","RTx430"
"1978","Zoopagomycota",0,"Root",14,"POST","RTx430"
"1979","Zoopagomycota",5.59377971695475e-05,"Soil",14,"POST","RTx430"
"1980","Zoopagomycota",0,"Leaf",15,"POST","RTx430"
"1981","Zoopagomycota",2.55447416149386e-05,"Rhizosphere",15,"POST","RTx430"
"1982","Zoopagomycota",0,"Root",15,"POST","RTx430"
"1983","Zoopagomycota",5.88106679964438e-05,"Soil",15,"POST","RTx430"
"1984","Zoopagomycota",0,"Leaf",16,"POST","RTx430"
"1985","Zoopagomycota",0,"Rhizosphere",16,"POST","RTx430"
"1986","Zoopagomycota",0,"Root",16,"POST","RTx430"
"1987","Zoopagomycota",0.000113927425168313,"Soil",16,"POST","RTx430"
"1988","Zoopagomycota",0,"Leaf",17,"POST","RTx430"
"1989","Zoopagomycota",0,"Rhizosphere",17,"POST","RTx430"
"1990","Zoopagomycota",0,"Root",17,"POST","RTx430"
"1991","Zoopagomycota",4.96808008545098e-05,"Soil",17,"POST","RTx430"
"1992","Zoopagomycota",5.96369058430502e-05,"Soil",0,"PRE","RTx430"
"1993","Zoopagomycota",9.46243884898894e-06,"Leaf",3,"PRE","RTx430"
"1994","Zoopagomycota",1.77073915859223e-05,"Rhizosphere",3,"PRE","RTx430"
"1995","Zoopagomycota",0,"Root",3,"PRE","RTx430"
"1996","Zoopagomycota",5.44119555416606e-05,"Soil",3,"PRE","RTx430"
"1997","Zoopagomycota",0,"Leaf",4,"PRE","RTx430"
"1998","Zoopagomycota",2.19251253752491e-05,"Rhizosphere",4,"PRE","RTx430"
"1999","Zoopagomycota",0,"Root",4,"PRE","RTx430"
"2000","Zoopagomycota",1.79294369081045e-05,"Soil",4,"PRE","RTx430"
"2001","Zoopagomycota",0,"Leaf",5,"PRE","RTx430"
"2002","Zoopagomycota",1.48200532905181e-05,"Rhizosphere",5,"PRE","RTx430"
"2003","Zoopagomycota",5.70776255707763e-05,"Root",5,"PRE","RTx430"
"2004","Zoopagomycota",5.62145388126686e-05,"Soil",5,"PRE","RTx430"
"2005","Zoopagomycota",0,"Leaf",6,"PRE","RTx430"
"2006","Zoopagomycota",4.07006328740117e-05,"Rhizosphere",6,"PRE","RTx430"
"2007","Zoopagomycota",0,"Root",6,"PRE","RTx430"
"2008","Zoopagomycota",4.29790593214601e-05,"Soil",6,"PRE","RTx430"
"2009","Zoopagomycota",0,"Leaf",7,"PRE","RTx430"
"2010","Zoopagomycota",2.28245266619406e-05,"Rhizosphere",7,"PRE","RTx430"
"2011","Zoopagomycota",0,"Root",7,"PRE","RTx430"
"2012","Zoopagomycota",2.58748948832395e-05,"Soil",7,"PRE","RTx430"
"2013","Zoopagomycota",0,"Leaf",8,"PRE","RTx430"
"2014","Zoopagomycota",1.05155788300367e-05,"Rhizosphere",8,"PRE","RTx430"
"2015","Zoopagomycota",0,"Root",8,"PRE","RTx430"
"2016","Zoopagomycota",0.000103243497029571,"Soil",8,"PRE","RTx430"
"2017","Zoopagomycota",0,"Leaf",9,"PRE","RTx430"
"2018","Zoopagomycota",8.01991245876015e-05,"Rhizosphere",9,"PRE","RTx430"
"2019","Zoopagomycota",0,"Root",9,"PRE","RTx430"
"2020","Zoopagomycota",6.13835860290958e-05,"Soil",9,"PRE","RTx430"
"2021","Zoopagomycota",0,"Leaf",10,"PRE","RTx430"
"2022","Zoopagomycota",1.88921635305675e-05,"Rhizosphere",10,"PRE","RTx430"
"2023","Zoopagomycota",0,"Root",10,"PRE","RTx430"
"2024","Zoopagomycota",0.000142001079208202,"Soil",10,"PRE","RTx430"
"2025","Zoopagomycota",0,"Leaf",11,"PRE","RTx430"
"2026","Zoopagomycota",4.7816572578179e-05,"Rhizosphere",11,"PRE","RTx430"
"2027","Zoopagomycota",0,"Root",11,"PRE","RTx430"
"2028","Zoopagomycota",0.000156550526676618,"Soil",11,"PRE","RTx430"
"2029","Zoopagomycota",0,"Leaf",12,"PRE","RTx430"
"2030","Zoopagomycota",7.6199184668724e-06,"Rhizosphere",12,"PRE","RTx430"
"2031","Zoopagomycota",0,"Root",12,"PRE","RTx430"
"2032","Zoopagomycota",4.3894302519533e-05,"Soil",12,"PRE","RTx430"
"2033","Zoopagomycota",0,"Leaf",13,"PRE","RTx430"
"2034","Zoopagomycota",0,"Rhizosphere",13,"PRE","RTx430"
"2035","Zoopagomycota",0,"Root",13,"PRE","RTx430"
"2036","Zoopagomycota",0.000120257683459479,"Soil",13,"PRE","RTx430"
"2037","Zoopagomycota",0,"Leaf",14,"PRE","RTx430"
"2038","Zoopagomycota",0,"Rhizosphere",14,"PRE","RTx430"
"2039","Zoopagomycota",0,"Root",14,"PRE","RTx430"
"2040","Zoopagomycota",3.33733813910025e-05,"Soil",14,"PRE","RTx430"
"2041","Zoopagomycota",0,"Leaf",15,"PRE","RTx430"
"2042","Zoopagomycota",3.15664853568045e-05,"Rhizosphere",15,"PRE","RTx430"
"2043","Zoopagomycota",0,"Root",15,"PRE","RTx430"
"2044","Zoopagomycota",0.000133173525103209,"Soil",15,"PRE","RTx430"
"2045","Zoopagomycota",0,"Leaf",16,"PRE","RTx430"
"2046","Zoopagomycota",1.20241444821201e-05,"Rhizosphere",16,"PRE","RTx430"
"2047","Zoopagomycota",0,"Root",16,"PRE","RTx430"
"2048","Zoopagomycota",0.000113880469635674,"Soil",16,"PRE","RTx430"
"2049","Zoopagomycota",0,"Leaf",17,"PRE","RTx430"
"2050","Zoopagomycota",0,"Rhizosphere",17,"PRE","RTx430"
"2051","Zoopagomycota",0,"Root",17,"PRE","RTx430"
"2052","Zoopagomycota",1.18949910192818e-05,"Soil",17,"PRE","RTx430"
